facility id,notification,Attorney,Total,url,violation_data,equipment,reclaim,titlev,reclaim_titlev,none
94272,P62752,BST,2250.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62752&notice_type=NOV&fac_id=94272 ,"failure to submit title V renewal application in a timely manner two counts 3002c1 and 3003a6, and 3002c1 failiure to submit annual compliance certification in a timely maner.",aviation manufacturer,,,,
800026,P60355,NAS,84500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60355&notice_type=NOV&fac_id=800026,Vapor leak over 500 ppm VOC from drain system components.,,,,,
800026,P60356,NAS,84500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60356&notice_type=NOV&fac_id=800026,1) Three vapor leaks over 500 ppm VOC from drain system components.  2) Administrative condition E(2): Failure to maintain in good operating condtion,1a) Lab sump;  1b) Vacuum truck sump; 1c) Manhole at coker;  2) Heat exchangers 61-E-3 and 61-E-53,,,,
800026,P61020,NAS,84500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61020&notice_type=NOV&fac_id=800026,"Failure to submit accurate QCER for 1st, 2nd, 3rd quarter of compliance year 2013. Failure to electronically report emissions for D992 & D995 for 1st quarter 2013. Failure to eletronically report NOx & SOx emission from R219 equipment for 1st quarter 2013",,,,,
158685,P50629,MJR,99999.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P50629&notice_type=NOV&fac_id=158685,"Failure to report an Annual Quantity and Emmision Report of architectural coatings manufacturer since (2008 - 2009).  For supplying, selling, offering for sale, marketing & manufacturering of non-compliant coatings.",,,,,
159801,P64820,BST,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64820&notice_type=NOV&fac_id=159801,(1) FAILURE TO SUBMIT ANNUAL QUANTITY AND EMISSION REPORTS FOR CY 2014 (2) FAILURE TO PAY ANNUAL QUANTITY AND EMISSION FEES FOR CY 2014 (3) FAILURE TO PAY LATE SURCHARGES FOR CY 2014,,,,,
2846,P60679,WBW,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60679&notice_type=NOV&fac_id=2846 ,Failure to submit a timely Semi-Annual Monitoring (500-SAM) report for the period of 1/1/15 thru 6/30/15.,,,,,
149101,P64078,WBW,550.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64078&notice_type=NOV&fac_id=149101,Operator failed to detect vapor leak exceeding 50 ppmv as methane. Operator installed a hydrocarbon dry cleaning machine without a permit to construct.,Perc dry cleaning machine with P/O F89712,,,,
165227,P63678,WBW,3600.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63678&notice_type=NOV&fac_id=165227,Failure to demonstrate compliance with emission limits for two boilers less than 2 mmbtu over 15 years old.,Rite Boilers,,,,
222,P64133,WBW,770.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64133&notice_type=NOV&fac_id=222 ,Failure to submit timely title V renewal and failure to comply with section K of title V permit.,,,,,
182732,P56742,WBW,3640.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P56742&notice_type=NOV&fac_id=182732,Facility Caused and allowed the emission of fugitive dust to cross the property line.,Vermeer HG6000 TX Grinder,,,,
12129,P64132,WBW,4620.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64132&notice_type=NOV&fac_id=12129 ,Failure to conduct source testing and portable analyzer test according to schedule outlined in rule 1146. Failure to comply with permit condition.,,,,,
182058,P64164,WBW,2200.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64164&notice_type=NOV&fac_id=182058,Failure to obtain a permit to operate for extrusion line(s) that process ABS and polystyrene,extruder,,,,
109461,P64134,WBW,1100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64134&notice_type=NOV&fac_id=109461,Altering permitted gasoline dispensing station with a major modification without first obtaining a permit to construct and operating modified gasoline dispensing station without a valid permit to operate.,,,,,
115488,P65712,WBW,1800.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P65712&notice_type=NOV&fac_id=115488,"Failure to conduct vapor recovery tests semiannually (tests done 2-4-15, 2-2-16, 2-8-17 with monthly throughput greater than 100k gallons",,,,,
177755,P65455,WBW,1600.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P65455&notice_type=NOV&fac_id=177755,Failure to conduct performance test within 10 days of initial operation of GDF; Failure to conduct reverification tests semi_annually (less than 12 months of data),,,,,
175492,P64365,WBW,770.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64365&notice_type=NOV&fac_id=175492,Exceeding diesel PM standard for engines located on or near school grounds,Diesel fueled emergency engine,,,,
142874,P65362,WBW,375.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P65362&notice_type=NOV&fac_id=142874,Operating contrary to permit conditions by exceeding 30 hours per year for maintenance and testing.,ICE with P/O F77330,,,,
119665,P65254,WBW,850.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P65254&notice_type=NOV&fac_id=119665,"PERP 2453(f) The registration identification device (placard and sticker) shall be affixed on the engine at all times, and the registration certificate including operating conditions shall be kept on the immediate premises","Various PERP and DOORS registered units, in particular PERP ICE and Equipment Units",,,,
108802,P65005,WBW,300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P65005&notice_type=NOV&fac_id=108802,A CUT IN THE FUEL HOSE FOUND NEAR THE COLLAR ATTACHED TO THE VST NOZZLE ON FUELING POINT #5.  THE FUEL HOSE ON FUELING POINT #5 WAS NOT MAINTAINED IN GOOD WORKING ORDER IN ACCORDANCE WITH MANUFACTURER'S SPECS.,GASOLINE DISPENSING BALANCE FUEL HOSE.,,,,
174205,P64016,WBW,600.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64016&notice_type=NOV&fac_id=174205,201: Constructing or installing a gasoline storage tank without first obtaining a permit to construct; 203(a): Operating a gasoline dispensing unit without first obtaining a permit to operate.,Gasoline Storage and Dispensing unit,,,,
184450,P59694,WBW,7425.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59694&notice_type=NOV&fac_id=184450,Allowing fugitive dust from disturbed surface area beyond the property line of the emissions source. Failure to utilize BACM control measures from Table I. Failure to install track out prevention at site egress.,n/a,,,,
182165,P64337,WBW,400.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64337&notice_type=NOV&fac_id=182165,Failure to conduct vapor recovery reverification test annually (did not conduct ISD vapor flow meter operability test in June 2016),,,,,
146890,P64343,WBW,150.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64343&notice_type=NOV&fac_id=146890,Failure to conduct vapor recovery performance test within 10 days of initial operation (first day of operation 1/7/17),,,,,
158390,P64958,WBW,640.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64958&notice_type=NOV&fac_id=158390,OPERATING A GASOLINE DISPENSING FACILITY CONTRARY TO PERMIT CONDITIONS _ EXCEEDED MONTHLY GASOLINE THROUGHPUT LIMIT IN JULY 2016,,,,,
92642,P64342,WBW,300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64342&notice_type=NOV&fac_id=92642,Operating a gasoline dispensing facility with a major defect (Faulty insertion interlock on nozzle #5); Failure to maintain vapor recovery system in good working order,,,,,
132187,P64067,WBW,3200.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64067&notice_type=NOV&fac_id=132187,Exceeding the number of hours allowed for maintenance and testing.,,,,,
800003,P64461,WBW,425.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64461&notice_type=NOV&fac_id=800003,late submittal of 500_ACC for 7/1/2015 _ 6/30/2016 submitted on 8/31/2016 due 8/29/2016,,,,,
62862,P56048,WBW,400.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P56048&notice_type=NOV&fac_id=62862,failure to submit annual compliance certification by the deadline of 3/1/16.,Title V permit requirement,,,,
96025,P63604,WBW,1100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63604&notice_type=NOV&fac_id=96025,1. Failure to conduct annual reverification tests for unleaded fuel tanks. 2. Annual reverification tests not conducted during the same months each year.,,,,,
112655,P64222,WBW,150.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64222&notice_type=NOV&fac_id=112655,Failure to submit monthly gasoline throughput data by march 1 each year.,,,,,
172542,P64227,WBW,1500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64227&notice_type=NOV&fac_id=172542,failure to register boilers rated 1_2 million btu/hr and failure to submit registraton plans for ac units containing > 50 pounds of refrigerant,,,,,
184917,P63864,WBW,300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63864&notice_type=NOV&fac_id=184917,Operating engine over 50 bhp without permit to operate.,,,,,
134211,P64076,WBW,2200.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64076&notice_type=NOV&fac_id=134211,Failure to conduct source test on boilers every 5 years,Boilers with P/Os F55787 and F55788,,,,
173522,P63611,WBW,1100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63611&notice_type=NOV&fac_id=173522,"Failure to demonstrate compliance with NOx limit specified in Rule 1146.2 (c)(1) for a Parker boiler rated over 400,000 BTU/Hr. and more than 15 years old (mfg. 1994).",,,,,
63951,P64075,WBW,375.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64075&notice_type=NOV&fac_id=63951 ,Operating permitted engine for maintenance and testing purposes in excess of 20 hours per year.,ICE with P/O R_D19116,,,,
109105,P64074,WBW,50.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64074&notice_type=NOV&fac_id=109105,Operating ICE for maintenance and testing purposes in excess of 20 hours per year,ICE with P/O R_F32345,,,,
114608,P63716,WBW,450.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63716&notice_type=NOV&fac_id=114608,"Failure to remove and clean cooling coils every 2 years, failure to replace 1 or more gaskets",Perchloroethylene dry cleaner,,,,
164601,P59690,WBW,300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59690&notice_type=NOV&fac_id=164601,The operation of a portable engine rated greater than 50 bhp without a valid permit,perp concrete pump,,,,
177498,P64914,WBW,550.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64914&notice_type=NOV&fac_id=177498,Failure to maintain gasoline dispensing system in good working order in accordance with manufacturers' specification of the certified system; Faulty insertion interlock verified by field test - Nozzle # 6 (failed 'A' check); Operating gasoline dispensing,system with a major defect - faulty interlock/live lever/spring tension at Nozzle # 6,,,,
142375,P63133,WBW,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63133&notice_type=NOV&fac_id=142375,"Failure to limit monthly throughput to 890,000during the month of August 2016.",,,,,
185156,P65364,WBW,2750.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P65364&notice_type=NOV&fac_id=185156,Operating five extrusion lines that extrude PVC and Styrene without a valid permit to operate.,,,,,
173381,P63675,WBW,2000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63675&notice_type=NOV&fac_id=173381,Failure to demonstrate compliance with NOx periodic monitoring schedule.,Cleaver Brooks Boiler #2,,,,
158430,P63685,WBW,3375.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P63685&notice_type=NOV&fac_id=158430,"Failure to demonstrate compliance with NOx emissions (source test) every 5 years.  Failure to comply with emission limit of 9ppm NOx by January 1, 2015.",Cleaver Brooks Boilers,,,,
145733,P64208,WBW,850.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64208&notice_type=NOV&fac_id=145733,operating gasoline dispenging equipment with a major defect,above ground storage tank,,,,
145733,P64220,WBW,800.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P64220&notice_type=NOV&fac_id=145733,failure to conduct reverification tests in the same month each year,,,,,
184743,P65360,WBW,800.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P65360&notice_type=NOV&fac_id=184743,Transfering gasoline into an AST that is not Phase I EVR compliant.,P/O N29506 for FID 179857,,,,
167760,P52291,NSF,25000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P52291&notice_type=NOV&fac_id=167760,Operation of an ICE without a permit.,,,,,
166033,P55147,NSF,450000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P55147&notice_type=NOV&fac_id=166033,Manufacture for Sale of Carlisle Syntec Low VOC Bonding Adhesive.  The Product with a VOC Content of 490 g/L Exceeds the VOC Content Limit of 250 g/L for Single Ply Roof Membrane Adhesives.,,,,,
800030,P48742,JMP,24000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P48742&notice_type=NOV&fac_id=800030,"(1) Light service leak above 50,000 ppm - 5 counts (2) Open-ended line - 1 count (3) Visible opening in separator cover material - 3 counts (4) Process drains operating without water sea control - 5 counts (5) Tank 292 not in good operating condition (6)","(6) Tank 463 not in good operating conditiion.
Equipment: Multiple locations and equipment",,,,
170511,P59457,PH3,600.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59457&notice_type=NOV&fac_id=170511,"-203(a) for operating a paint spray booth with a permit to operate and
-109 for not maintaining records of amount of paint sprayed.",PSB,,,,
96326 ,P30661,TRB,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P30661&notice_type=NOV&fac_id=96326 ,"Operating a 30,000-gallon propane storage tank without a permit to operate.",,,,,
96326 ,P53339,TRB,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P53339&notice_type=NOV&fac_id=96326 ,Exceeding the alotted .25 pounds/day limit of Ethylene Oxide used in the ETO equipment; Operating ETO abator without a temperature measurement device; Operating more than 1 sterilizer at a time; Failure to submit an I&M; plan to the Executive Officer by 8/,,,,,
96326 ,P57531,TRB,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P57531&notice_type=NOV&fac_id=96326 ,Operating contrary to permit conditions.  Failure to conduct a source test.  Failure to shut down engine after an excess emission check.  Failure to submit quarterly reports.  Failure to conduct portable analyzer checks.  Failure to conduct a bi-annual le,Natural Gas Engine; Diesel Engines; ETO sterliziers; Boilers,,,,
96326 ,P57531,FAC,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P57531&notice_type=NOV&fac_id=96326 ,Operating contrary to permit conditions.  Failure to conduct a source test.  Failure to shut down engine after an excess emission check.  Failure to submit quarterly reports.  Failure to conduct portable analyzer checks.  Failure to conduct a bi-annual le,Natural Gas Engine; Diesel Engines; ETO sterliziers; Boilers,,,,
96326 ,P57531,INT,5000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P57531&notice_type=NOV&fac_id=96326 ,Operating contrary to permit conditions.  Failure to conduct a source test.  Failure to shut down engine after an excess emission check.  Failure to submit quarterly reports.  Failure to conduct portable analyzer checks.  Failure to conduct a bi-annual le,Natural Gas Engine; Diesel Engines; ETO sterliziers; Boilers,,,,
168756,P59050,KRW,250.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59050&notice_type=NOV&fac_id=168756,1Not obtaining a written permit for such fire by the local fire protection agency or the Executive Officer.  2 Not obtaining a Burn Authorization Number from the Executive Officer for each day of burning. 3Not obtaining a written permit for the burn from,,,,,
167885,P58544,KRW,700.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P58544&notice_type=NOV&fac_id=167885,FAILURE TO MAINTAIN A SEMIANNUAL TEST SCHEDULE -FACILITY HAS LESS THAN 12 MONTHS OF THROUGHPUT DURING THE PREVIOUS TEST CYCLE,,,,,
70028,P57460,JMP,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P57460&notice_type=NOV&fac_id=70028,"Operation of one Paint Spray Booth (Floor Type) without a valid AQMD Permit to Operate; and, failure to keep ANY USAGE RECORDS on paints and solvents used at the shop in 2010 and 2011 per AQMD Rules 203(a) and 109(c)(1).",Paint Spray Booth (Floor Type) OLD INACTIVE PO #'S:  F57648 & D09309.,,,,
160063,P61052,NSF,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61052&notice_type=NOV&fac_id=160063,REMOVING ASBESTOS-CONTAINING CONSTRUCTION MATERIALS WITHOUT HAVING A CAL/OSHA REGISTRATION NUMBER.,,,,,
135681,P60001,NSF,850.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60001&notice_type=NOV&fac_id=135681,Operating a cement storage tank without an active Permit to Operate,Cement storage tank,,,,
800003,P57810,JMP,10000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P57810&notice_type=NOV&fac_id=800003,Facility failed to: (1) report the electronic emissions using all proper codes; (2) submit 500-ACC report for CY2011; (3) report accurate fuel usages of Large Source; (4) report accurate fuel usages of Process Units; and (5) report accurated R219 emission,RECLAIM,,,,
22364,P46798,TRB,7000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P46798&notice_type=NOV&fac_id=22364,EXCEEDANCE OF NOX ALLOCATION DURING THE SECOND QUARTER.,,,,,
169953,P53978,JMP,2500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P53978&notice_type=NOV&fac_id=169953,1) NOT PERFORMING A PRIOR ASBESTOS SURVEY.  2) NOT REMOVING ALL ASBESTOS CONTAINING MATERIALS PRIOR TO RENOVATION WORK. 3) ACM NOT IN LEAK TIGHT TRANSPARENT BAGS. 4) DAMAGED ACM. 5) NOT WETTING ACM. 6) ACM NOT LOCKED & SECURED FROM THE PUBLIC.,7) NO RECORDS OF RENOVATION,,,,
8547,P49163,JMP,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P49163&notice_type=NOV&fac_id=8547,1) FAILED TO RECONCILE QUARTERLY NOX EMISSIONS IN THE THIRD AND FOURTH QTRS; 2) NOX EMISSIONS FROM THE BEGINNING OF THE 2010 COMPLIANCE YEAR THROUGH THE END OF THE LAST QTR. EXCEEDED THE ANNUAL NOX EMISSIONS ALLOCATION IN EFFECT AT THE END OF THE,RECONCILLIATION PERIODS FOR THOSE QUARTERS.,,,,
8547,P49163,INT,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P49163&notice_type=NOV&fac_id=8547,1) FAILED TO RECONCILE QUARTERLY NOX EMISSIONS IN THE THIRD AND FOURTH QTRS; 2) NOX EMISSIONS FROM THE BEGINNING OF THE 2010 COMPLIANCE YEAR THROUGH THE END OF THE LAST QTR. EXCEEDED THE ANNUAL NOX EMISSIONS ALLOCATION IN EFFECT AT THE END OF THE,RECONCILLIATION PERIODS FOR THOSE QUARTERS.,,,,
149814,P57463,TRB,1000.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P57463&notice_type=NOV&fac_id=149814,FAILURE TO SUBMIT TITLE-V FORM 500-SAM ON TIME.,FP,,,,
174165,P58994,TRB,1440.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P58994&notice_type=NOV&fac_id=174165,"The company was operating a Deutz diesel engine, rated 188 HP (serial no. 7155898) and a System West screening unit (serial no. 06-0186A) without first obtaining a valid AQMD P/O.","screening plant, emergency diesel fueled ICE",,,,
138073,P62202,TRB,200.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62202&notice_type=NOV&fac_id=138073,FAILURE TO COMPLY WITH NTC #E14724; TESTING OUTSIDE OF TESTING MONTHS ESTABLISHED BASED ON DATE OF THE PERFORMANCE TEST; REVERIFICATION TESTS SHOULD BE COMPLETED ON A SEMIANNUAL SCHEDULE OF FEBRUARY/AUGUST,,,,,
146984,P58941,TRB,585.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P58941&notice_type=NOV&fac_id=146984,Failing to inspect for vapor and liquid leaks; Failing to maintain operating records; failing to store still residue and used filter material and other waste in a closed container.,Petroleum solvent dry cleaning machine,,,,
171472,P62217,TRB,550.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P62217&notice_type=NOV&fac_id=171472,Operating a gasoline dispensing facility without a valid SCAQMD permit to operate.,,,,,
44374 ,P59916,TRB,360.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59916&notice_type=NOV&fac_id=44374 ,FAILURE TO SHOW COMPLIANCE BY NOT OPERATING ACCORDING TO P/O N22744 CONDITION #30 -REPAIR RECORDS; NO OPERATION INSTRUCTION SIGNS ON DISPENSERS; NO REPAIR RECORDS FOR RECORDING REPAIRS; NOT HAVING REPAIR RECORDS AVAILABLE FOR REVIEW.,,,,,
173615,P59838,TRB,220.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59838&notice_type=NOV&fac_id=173615,"Operating a portable engien rated greater than 50 bhp, without first obtaining an AQMD permit to operate, or a CARB PERP registration",Portable Diesel ICE powering a brush chipper,,,,
173615,P59838,FAC,220.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59838&notice_type=NOV&fac_id=173615,"Operating a portable engien rated greater than 50 bhp, without first obtaining an AQMD permit to operate, or a CARB PERP registration",Portable Diesel ICE powering a brush chipper,,,,
173615,P59838,INT,220.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59838&notice_type=NOV&fac_id=173615,"Operating a portable engien rated greater than 50 bhp, without first obtaining an AQMD permit to operate, or a CARB PERP registration",Portable Diesel ICE powering a brush chipper,,,,
116160,P59919,INT,750.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59919&notice_type=NOV&fac_id=116160,FAILURE TO SHOW COMPLIANCE BY NOT PERFORMING THE ANNUAL PERIODIC COMPLIANCE INSPECTION 30 DAYS AFTER IT WAS DUE FROM 8/22/11,,,,,
139399,P59221,INT,100.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59221&notice_type=NOV&fac_id=139399,Failure to maintain vapor recovery equipment according to manufacturer specifications and CARB certification. Failure to maintain vapor recovery equipment without a major defect -torn primary hose on #2,,,,,
125900,P59613,INT,3150.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59613&notice_type=NOV&fac_id=125900,"failure to conduct portable analyzer tests on both Rite Engineering boilers (Model 500WG, Serial 27622 and 27623) and failure to submit permit to construct to meet final compliance of 9 ppm NOx",boilers,,,,
160632,P59917,INT,450.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59917&notice_type=NOV&fac_id=160632,OPERATING ABOVE FACILITY WITHOUT SHOWING COMPLIANCE WITH NC18191 (REPLACING CUT BOOT BELLOW ON NOZZLE #4),,,,,
142889,P58818,INT,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P58818&notice_type=NOV&fac_id=142889,Operating one ICE rated greater than 50 bhp without a valid permit to operate.,,,,,
143217,P59950,INT,400.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59950&notice_type=NOV&fac_id=143217,OPERATING A GASOLINE DISPENSING FACILITY CONTRARY TO CARB EO'S AND MANUFACTURER'S SPECIFICATIONS-NOZZLE #1 HAS FAULTY INSERTION INTERLOCK MECHANISM,,,,,
150612,P60210,INT,900.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P60210&notice_type=NOV&fac_id=150612,Operating contrary to permit conditions -Failure to conduct PV Valve test once every three years (due by 5/31/12). Failure to provide and keep on site records of conducting PV valve test by 5/31/12.,,,,,
128764,P56033,INT,4320.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P56033&notice_type=NOV&fac_id=128764,"conducting an active operation without first obtaining an approved fugitive dust control plan, and not installing signage that meets the minimum standards of Rule 403.1 Implementation Handbook.",n/a,,,,
128764,P56032,INT,4320.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P56032&notice_type=NOV&fac_id=128764,"Allowing the conducting of an active operation without first obtaining an approved fugitive dust control plan, and not installing signage that meets the minimum standards of Rule 403.1 Implementation Handbook.",n/a,,,,
128764,P56031,INT,4320.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P56031&notice_type=NOV&fac_id=128764,"Allowing the conducting of an active operation without first obtaining an approved fugitive dust control plan, and not installing signage that meets the minimum standards of Rule 403.1 Implementation Handbook.",n/a,,,,
92642,P56695,INT,1200.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P56695&notice_type=NOV&fac_id=92642,FAILURE TO CONDUCT DAILY MAINTENANCE INSPECTIONS. BASE CLAMP MISSING FROM BOOT ON NOZZLE #2. MAIN HOSE FLATTENED ON NOZZLE #10. OPERATING A GASOLINE DISPENSING FACILITY WITH A MAJOR DEFECT: VISIBLE OPENINGS IN WHIP HOSE OF NOZZLE #10,,,,,
92642,P56695,FAC,1200.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P56695&notice_type=NOV&fac_id=92642,FAILURE TO CONDUCT DAILY MAINTENANCE INSPECTIONS. BASE CLAMP MISSING FROM BOOT ON NOZZLE #2. MAIN HOSE FLATTENED ON NOZZLE #10. OPERATING A GASOLINE DISPENSING FACILITY WITH A MAJOR DEFECT: VISIBLE OPENINGS IN WHIP HOSE OF NOZZLE #10,,,,,
146859,P56084,INT,300.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P56084&notice_type=NOV&fac_id=146859,1) Operating spray booth without a valid permit.  2) Using VOC containing materials without keeping records.,spray booth,,,,
32809,P59908,INT,750.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59908&notice_type=NOV&fac_id=32809,FAILURE TO SHOW COMPLIANCE BY NOT COMPLETING THE PERIODIC COMPLIANCE INSPECTION SINCE 7/12/11,,,,,
130841,P59143,INT,638.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59143&notice_type=NOV&fac_id=130841,OPERATING A GASOLINE DISPENSING FACILITY WITH A MAJOR DEFECT; UPSIDE DOWN HOSE ON PUMP #7,,,,,
88327,P59753,INT,1721.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59753&notice_type=NOV&fac_id=88327,"OPERATING A GASOLINE DISPENSING FACILITY WITH MAJOR DEFECTS, VISIBLE OPENINGS: CUTS ON MAIN HOSES #1, #3 AND #4",,,,,
162254,P59126,INT,500.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59126&notice_type=NOV&fac_id=162254,"OPERATING A GASOLINE DISPENSING FACILITY WITH A MAJOR DEFECT. UNCERTIFIED VST HOSES ON DISPENSERS 4, 5, 8 AND 11",,,,,
80668,P61303,INT,2250.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P61303&notice_type=NOV&fac_id=80668,"Failure to conduct portable analyzer tests quarterly or every 2,000 operating hours.",natural gas boilers rated at 8 MMBTU/hr,,,,
160208,P59984,INT,400.0,http://www3.aqmd.gov/webappl/fim/prog/novdetail.aspx?novid=P59984&notice_type=NOV&fac_id=160208,Operating a gasoline dispensing facility contrary to CARB executive orders and manufacturers specifications: nozzle #1 has faulty insertion interlock mechanism,,,,,
